Zip_Code,Latitude,Longitude,Radius,City
75392,32.78,-96.8,195.9699326283533,Dallas
75393,32.78,-96.8,195.9699326283533,Dallas
75394,32.78,-96.8,195.9699326283533,Dallas
75395,32.71,-96.83999999999999,196.03373830989412,Dallas
75397,32.78,-96.8,195.9699326283533,Dallas
75398,32.78,-96.8,195.9699326283533,Dallas
19154,40.0913752,-74.9851678,3872.642635546226,Philadelphia
19151,39.9759847,-75.2537397,2474.379031157817,Philadelphia
19150,40.0729157,-75.1691305,2050.2937668301583,Philadelphia
19153,39.8781725,-75.2362381,5716.366112887596,Philadelphia
19152,40.0618676,-75.0465123,2793.8361696170737,Philadelphia
19102,39.9556241,-75.1647529,4860.879082662685,Philadelphia
19103,39.9531865,-75.1749671,4907.733764641191,Philadelphia
19106,39.9493801,-75.145782,1977.5570824847964,Philadelphia
19107,39.9559288,-75.1574567,5240.313512415648,Philadelphia
19104,39.9583587,-75.1953934,2549.9362779939897,Philadelphia
19108,39.9598116,-75.16073999999999,188.99388380192238,Philadelphia
19109,39.9502753,-75.1634761,189.0035520814503,Philadelphia
19128,40.0532987,-75.23040379999999,4981.566903757395,Philadelphia
19129,40.0149824,-75.18663959999999,2310.3063246733936,Philadelphia
19120,40.0380778,-75.1136721,2921.034660910776,Philadelphia
19121,39.9840919,-75.1808035,2449.9324458368314,Philadelphia
19122,39.9795244,-75.145782,1839.9095905417682,Philadelphia
19123,39.9644541,-75.145782,1975.9996040193573,Philadelphia
19124,40.0149445,-75.0903154,3642.6020465111897,Philadelphia
19125,39.9793657,-75.1253492,2181.1813490684563,Philadelphia
19126,40.054057,-75.1399443,1726.665768696189,Philadelphia
19127,40.0288905,-75.226028,2495.1130242664817,Philadelphia
19112,39.8913306,-75.1632937,8865.144151551864,Philadelphia
19111,40.0635817,-75.07863569999999,3826.1831449389547,Philadelphia
19115,40.0890568,-75.0435916,3525.501162224977,Philadelphia
19114,40.068629,-75.0026972,4042.6118912274187,Philadelphia
19116,40.1145029,-75.0085399,3780.097349347036,Philadelphia
19119,40.0487466,-75.1953934,3043.5769966988605,Philadelphia
19118,40.0703334,-75.2070644,3546.190249768294,Philadelphia
19148,39.9120596,-75.14870069999999,2887.8266289546086,Philadelphia
19149,40.0390934,-75.06403499999999,2733.8449799441855,Philadelphia
19146,39.9396284,-75.18663959999999,2034.0962645202662,Philadelphia
19147,39.9350642,-75.1516194,4054.0258599510453,Philadelphia
19144,40.0358382,-75.174734,2988.919467220868,Philadelphia
19145,39.908085,-75.1953934,3590.9022152957446,Philadelphia
19142,39.9226914,-75.23040379999999,2018.5985050502738,Philadelphia
19143,39.9412882,-75.21873459999999,2744.2704161636407,Philadelphia
19140,40.012545,-75.14870069999999,2890.1696180376453,Philadelphia
19141,40.0397682,-75.145782,1831.1903568079667,Philadelphia
19139,39.9600168,-75.22748659999999,1976.527439296227,Philadelphia
19138,40.0542169,-75.16037519999999,2202.4276735320154,Philadelphia
19137,40.0018403,-75.0669552,2827.048271678194,Philadelphia
19136,40.035837,-75.0202247,3758.6632305422922,Philadelphia
19135,40.0203813,-75.0552739,2785.1866133049202,Philadelphia
19134,39.9863531,-75.1019942,2951.1460914087197,Philadelphia
19133,39.9938284,-75.1399443,1547.9869326740732,Philadelphia
19132,39.99550720000001,-75.1720488,2254.371465607636,Philadelphia
19131,39.9915379,-75.21873459999999,3507.940223307105,Philadelphia
19130,39.9682609,-75.1749671,1805.554960078372,Philadelphia
19019,40.11971279999999,-75.0097103,188.83022851155465,Philadelphia
19092,39.9499983,-75.1799987,189.00397724597883,Philadelphia
19093,39.95,-75.17999999999999,189.00397550783703,Philadelphia
19099,39.95,-75.16,189.00397550783703,Philadelphia
19101,39.9522665,-75.1625181,189.00165737738084,Philadelphia
19105,39.9519254,-75.1604495,189.00200625156597,Philadelphia
19110,39.9504656,-75.1649353,189.00338076593252,Philadelphia
19155,40.09,-74.97999999999999,188.86067211504533,Philadelphia
19160,40.009879,-75.14984749999999,188.9427119843326,Philadelphia
19161,40.06,-75.08,188.8913994639862,Philadelphia
19162,39.95,-75.16,189.00397550783703,Philadelphia
19170,39.95,-75.16,189.00397550783703,Philadelphia
19171,39.95,-75.16,189.00397550783703,Philadelphia
19172,39.95,-75.16,189.00397550783703,Philadelphia
19173,39.95,-75.16,189.00397550783703,Philadelphia
19175,39.95,-75.16,189.00397550783703,Philadelphia
19176,39.9027956,-75.2369674,516.3628662574228,Philadelphia
19177,39.95,-75.17999999999999,189.00397550783703,Philadelphia
19178,39.95,-75.17999999999999,189.00397550783703,Philadelphia
19179,40.03,-75.17999999999999,188.92211621238093,Philadelphia
19181,39.95042189999999,-75.14719459999999,189.00354400155499,Philadelphia
19182,39.95,-75.16,189.00397550783703,Philadelphia
19183,39.95,-75.16,189.00397550783703,Philadelphia
19184,39.95,-75.16,189.00397550783703,Philadelphia
19185,39.89,-75.17,189.0653200584043,Philadelphia
19187,39.95,-75.16,189.00397550783703,Philadelphia
19188,39.95,-75.16,189.00397550783703,Philadelphia
19190,39.95,-75.16,189.00397550783703,Philadelphia
19191,39.95,-75.16,189.00397550783703,Philadelphia
19192,39.9517217,-75.1679449,189.00229048374334,Philadelphia
19193,39.95,-75.16,189.00397550783703,Philadelphia
19194,39.95,-75.17999999999999,189.00397550783703,Philadelphia
19195,39.95,-75.16,189.00397550783703,Philadelphia
19196,39.95,-75.16,189.00397550783703,Philadelphia
19197,39.9492401,-75.1510263,189.00475270473348,Philadelphia
19244,40.1034586,-75.00286799999999,188.8468837761371,Philadelphia
19255,40.100445,-75.0084942,188.84997493016255,Philadelphia
30334,33.7476898,-84.38804329999999,499.8918558282585,Atlanta
30331,33.69856499999999,-84.54318669999999,12197.093767016175,Atlanta
30332,33.7700012,-84.3811458,1928.8949296305043,Atlanta
30309,33.7971137,-84.3804888,2912.212402522464,Atlanta
30308,33.7717008,-84.3726049,3199.15053108508,Atlanta
30354,33.6580771,-84.38574419999999,7611.721222042522,Atlanta
30327,33.8604722,-84.42777029999999,6656.8964863257015,Atlanta
30322,33.7980995,-84.3259367,1314.5038596597237,Atlanta
30326,33.849145,-84.3620913,1177.0403752535067,Atlanta
30324,33.81842,-84.3594626,5490.453139730229,Atlanta
30319,33.8730946,-84.33842899999999,5388.057241173502,Atlanta
30342,33.8856615,-84.3699767,4387.4198335134815,Atlanta
30305,33.8363126,-84.38574419999999,6649.553199329099,Atlanta
30307,33.7724417,-84.3279093,3747.1742986952927,Atlanta
30306,33.7845409,-84.3489467,3309.289475048362,Atlanta
30316,33.723039,-84.3436881,6345.9572957999435,Atlanta
30317,33.7467783,-84.3147572,3689.893307896525,Atlanta
30314,33.7539971,-84.412014,3504.944483900833,Atlanta
30315,33.7026678,-84.38574419999999,5156.1036252222875,Atlanta
30312,33.7440941,-84.377861,3641.2867349737985,Atlanta
30313,33.7657549,-84.39493999999999,2483.2654527409372,Atlanta
30310,33.7321902,-84.42251859999999,4766.238286229594,Atlanta
30311,33.7234034,-84.47501369999999,7686.924800161622,Atlanta
30303,33.755711,-84.3883717,1939.631829429967,Atlanta
30363,33.7910495,-84.400194,970.8321624722839,Atlanta
30318,33.7946333,-84.44877199999999,8063.3526965810015,Atlanta
30301,33.7600008,-84.38999629999999,195.067157143488,Atlanta
30302,33.7499384,-84.3999718,195.07651521278524,Atlanta
30304,33.6599999,-84.39,195.16007786300005,Atlanta
30321,33.75,-84.39,195.0764579318958,Atlanta
30325,33.8373615,-84.4201604,194.99515104032554,Atlanta
30333,33.8053664,-84.3367294,195.02494450936138,Atlanta
30343,33.76,-84.39,195.06715788777095,Atlanta
30348,33.83,-84.39,195.00200759979845,Atlanta
30353,33.75,-84.39,195.0764579318958,Atlanta
30355,33.8369282,-84.36907950000001,194.99555464629793,Atlanta
30357,33.78404870000001,-84.38754709999999,195.0447851774571,Atlanta
30361,33.7877341,-84.38081729999999,329.8586474613631,Atlanta
30368,33.75,-84.39,195.0764579318958,Atlanta
30369,33.803611,-84.478293,432.0926302732102,Atlanta
30370,33.75,-84.39,195.0764579318958,Atlanta
30371,33.75,-84.39,195.0764579318958,Atlanta
30375,33.7730242,-84.3864011,195.05503022354839,Atlanta
30377,33.7809062,-84.41248790000002,195.04770925950427,Atlanta
30392,33.75,-84.39,195.0764579318958,Atlanta
30394,33.75,-84.39,195.0764579318958,Atlanta
30398,33.75,-84.39,195.0764579318958,Atlanta
31106,33.75,-84.39,195.0764579318958,Atlanta
31107,33.75,-84.39,195.0764579318958,Atlanta
31126,33.8493444,-84.3595137,194.98398801038218,Atlanta
31193,33.6599999,-84.39,195.16007786300005,Atlanta
31196,33.75,-84.39,195.0764579318958,Atlanta
20250,33.5896607,-7.541314,11703.368421127392,Washington
20010,38.9339046,-77.03053899999999,1961.0168639648205,Washington
20011,38.9515473,-77.02766,3578.1402740040285,Washington
20012,38.98009510000001,-77.03053899999999,2610.83752905457,Washington
20015,38.9656971,-77.0622028,2803.9508855122226,Washington
20520,38.8945616,-77.0488906,211.97896901817853,Washington
20418,38.8931154,-77.0474514,190.07838362639458,Washington
20020,38.8641775,-76.98158769999999,3497.88535611604,Washington
20024,38.8716179,-77.02478099999999,2686.994252883817,Washington
20510,38.8943242,-77.004716,338.465045043542,Washington
20515,38.886895,-77.0093052,449.1838474775505,Washington
20427,38.9021703,-77.0469566,190.06893517341118,Washington
20422,38.9296274,-77.00966509999999,352.07396286834995,Washington
20530,38.8931743,-77.0251409,635.879504303876,Washington
20542,38.9412921,-77.0284697,190.02936649911854,Washington
20540,38.8870502,-77.004986,190.08441541287658,Washington
20240,38.8944757,-77.0424139,230.32792828893972,Washington
20204,38.8868207,-77.014344,190.08399786900668,Washington
20005,38.90421480000001,-77.0290995,977.1962235494624,Washington
20004,38.8889765,-77.0420541,2549.3130094292287,Washington
20003,38.8831372,-76.9902276,2756.3233766762137,Washington
20002,38.9052763,-76.98158769999999,3681.0365584090614,Washington
20001,38.912068,-77.0190228,2284.8162835499993,Washington
20009,38.9191485,-77.0362967,1626.0379348677097,Washington
20008,38.9451658,-77.0622028,3086.1644994800704,Washington
20317,38.9422302,-77.0109923,190.0284886976245,Washington
20319,38.8688365,-77.014344,1325.8933792867463,Washington
20390,38.8795906,-76.9943673,190.09102641288496,Washington
20059,38.9217778,-77.0197426,770.8573370693222,Washington
20057,38.9086668,-77.0744343,452.68386254253875,Washington
20052,38.8993373,-77.0485308,442.66916969701504,Washington
20388,38.873371,-76.9961672,190.09811892524107,Washington
20017,38.9396261,-76.9902276,2252.0357772858147,Washington
20018,38.9245134,-76.97006689999999,3249.5533536313687,Washington
20565,38.8911604,-77.0186629,327.4570129384241,Washington
20566,38.89593139999999,-77.05536699999999,192.16390545386702,Washington
20560,38.8914158,-77.03233829999999,780.7140731936573,Washington
20591,38.8869707,-77.0228017,190.08429502544183,Washington
20064,38.9361912,-76.9995868,626.3135463575253,Washington
20230,38.89342329999999,-77.033058,190.0778068848848,Washington
20373,38.8582705,-77.0089452,1232.0786721030556,Washington
20260,38.8844858,-77.0264005,2326.1698926265944,Washington
20007,38.9169394,-77.0852258,3134.5624835663507,Washington
20006,38.9010968,-77.0413344,805.929149654199,Washington
20032,38.8359358,-77.004626,4000.0096622108713,Washington
20036,38.9080786,-77.04061469999999,719.3492809772116,Washington
20037,38.8994229,-77.05500719999999,1606.556111789168,Washington
20431,38.8989923,-77.0440331,190.07217160104688,Washington
20045,38.8970036,-77.0313487,190.07415768603548,Washington
20535,38.8951008,-77.0251409,523.6698858517584,Washington
20016,38.9387704,-77.0967357,3194.5912873564953,Washington
20019,38.8910932,-76.94702199999999,4005.8966630691916,Washington
20013,38.8983372,-77.0086303,190.07282961347119,Washington
20026,38.8838483,-77.0260856,190.08745717598146,Washington
20030,38.86136399999999,-76.96788409999999,190.1101213199965,Washington
20033,38.9,-77.03999999999999,190.07112262676642,Washington
20035,38.9,-77.03999999999999,190.07112262676642,Washington
20038,38.9,-77.03,190.07112262609027,Washington
20039,38.9657384,-77.00976630000001,190.00473528593903,Washington
20040,38.9668564,-77.027154,190.00357940605684,Washington
20044,38.89,-77.03,190.0812190148479,Washington
20047,38.9586812,-77.0883456,190.01184967576725,Washington
20049,38.8963545,-77.0202375,190.0747637350966,Washington
20050,5.2794192,103.1221388,4248.892998478317,Washington
20053,38.88264789999999,-77.0107317,190.0886411527441,Washington
20055,38.9015777,-77.0198935,190.06952960090916,Washington
20060,45.5000109,9.4876138,14432.053260042376,Washington
20061,45.5553785,9.3360322,2157.5702054984663,Washington
20063,45.527587,9.3268972,3753.7601217390907,Washington
20066,38.9164514,-76.99443310000001,190.05450982989512,Washington
20068,38.9,-77.03999999999999,190.07112262676642,Washington
20069,38.92,-76.99,190.0509259547476,Washington
20070,38.92,-76.99,190.0509259547476,Washington
20074,38.92,-76.99,190.0509259547476,Washington
20076,38.9586812,-77.0883456,190.01184967576725,Washington
20077,38.92,-76.99,190.0509259547476,Washington
20078,38.92,-76.99,190.0509259547476,Washington
20080,45.4199977,8.933501099999999,13230.301902573197,Washington
20081,45.3775532,8.889414499999999,8962.58128754022,Washington
20082,45.3591219,9.0628274,5489.901483924634,Washington
20090,38.92,-76.99,190.0509259547476,Washington
20202,38.8868054,-77.018483,190.08445498599346,Washington
20207,38.92,-76.99,190.0509259547476,Washington
20211,3.582760599999999,98.69582,1481.7758737438078,Washington
20213,3.5697133,98.6855025,300.1106177060275,Washington
20214,3.5665252,98.6916928,818.7843675421502,Washington
20215,3.5770938,98.6992595,211.9250862118406,Washington
20216,3.566473,98.69719579999999,1439.1450904047665,Washington
20217,3.5477662,98.6903172,1928.7415822968624,Washington
20218,38.9024742,-77.0449482,190.06862437842355,Washington
20219,38.8830265,-77.0134443,459.1842776714021,Washington
20221,3.6278035,98.7013233,1548.6773519063584,Washington
20223,38.8508473,-77.014344,3255.9910427523982,Washington
20224,38.8931961,-77.0267604,190.0777679635495,Washington
20226,3.5904353,98.72798519999999,259.81631843780616,Washington
20227,3.5775951,98.7123309,1357.1963416207461,Washington
20228,38.885374,-77.0314386,213.82246784003723,Washington
20229,38.8978995,-77.0343175,921.9459958370395,Washington
20232,3.594149199999999,98.6834392,836.1882218492564,Washington
20233,3.602851,98.6903172,1728.2871622527985,Washington
20235,3.6080728,98.6683097,1169.6174056973957,Washington
20237,38.8869237,-77.0166834,190.08440450992177,Washington
20238,3.6180435,98.673811,1036.3748461312664,Washington
20239,3.628069,98.673811,992.0838076609133,Washington
20241,38.8961326,-77.0514762,190.0750274581737,Washington
20242,3.6757979,98.66555919999999,3482.1014604148518,Washington
20244,3.6831912,98.6793127,2479.2187614855443,Washington
20251,53.5947669,9.982104999999999,1605.431055495262,Washington
20261,38.883791,-77.026468,190.08750270457023,Washington
20262,38.92,-76.99,190.0509259547476,Washington
20266,38.92,-76.99,190.0509259547476,Washington
20268,38.9020716,-77.0255683,190.06904119575083,Washington
20277,38.92,-76.99,190.0509259547476,Washington
20289,38.8841535,-77.02595,190.08712126793546,Washington
20301,38.8710086,-77.0559694,190.10038989340853,Washington
20303,38.8748475,-77.004986,191.10860215908653,Washington
20306,38.9724921,-77.0362968,189.99789302873188,Washington
20310,38.8710103,-77.0559655,190.10038817822922,Washington
20314,38.8985525,-77.0165935,190.07252887971197,Washington
20318,38.8710109,-77.0559699,190.10038757207494,Washington
20340,38.92,-76.99,190.0509259547476,Washington
20355,53.55524940000001,9.9807553,1030.884439817139,Washington
20370,38.92,-76.99,190.0509259547476,Washington
20372,38.8949659,-77.0524887,217.08493516560614,Washington
20374,38.8739098,-76.9938274,436.56407056939554,Washington
20375,38.8239031,-77.0233415,642.2528808121708,Washington
20376,38.87411669999999,-76.9985069,204.19719995935696,Washington
20380,38.8710105,-77.05596899999999,190.10038797568723,Washington
20389,38.92,-76.99,190.0509259547476,Washington
20391,38.92,-76.99,190.0509259547476,Washington
20392,38.9212612,-77.06652,456.7544046177794,Washington
20393,38.92,-76.99,190.0509259547476,Washington
20394,38.92,-76.99,190.0509259547476,Washington
20395,38.86,-76.97,190.1115003821876,Washington
20398,38.8752036,-76.9931974,190.0961543899668,Washington
20402,38.8999267,-77.0100925,190.07119653649224,Washington
20405,38.896904,-77.04259379999999,190.0744813850121,Washington
20406,38.9141469,-77.04344859999999,190.05683714856045,Washington
20412,38.88365659999999,-77.0227792,190.08760234146894,Washington
20417,38.9068263,-77.00591659999999,190.06422978253474,Washington
20419,38.9060064,-77.0373537,190.06505811156092,Washington
20420,38.9009806,-77.0353071,190.07031849330133,Washington
20423,38.8837458,-77.0171558,190.0875246611588,Washington
20425,38.8981076,-77.0245786,190.07305250042495,Washington
20426,38.9015485,-77.0073931,190.0695627703451,Washington
20428,38.9145001,-77.046121,190.05648045676347,Washington
20429,38.8970346,-77.0400075,190.07411396877282,Washington
20433,38.8989707,-77.0424139,365.14238538866425,Washington
20434,38.9002425,-77.0393761,190.0708777737692,Washington
20435,38.92,-76.99,190.0509259547476,Washington
20436,38.8829497,-77.0186404,190.0883190778906,Washington
20437,38.8931773,-77.0494303,571.3355276346473,Washington
20439,38.8992242,-77.03467730000001,190.07184435973218,Washington
20440,38.90652,-77.0504873,190.06455417891195,Washington
20441,38.9234921,-77.03710629999999,190.04739974116708,Washington
20442,38.8957957,-77.018483,190.07529708570183,Washington
20444,38.8982306,-77.00964259999999,190.0728933748546,Washington
20447,38.92,-76.99,190.0509259547476,Washington
20453,38.92,-76.99,190.0509259547476,Washington
20456,38.92,-76.99,190.0509259547476,Washington
20460,38.8925336,-77.0288971,190.0775341855177,Washington
20463,38.89647069999999,-77.0255458,190.07466877847457,Washington
20468,38.9,-77.03999999999999,190.07112262676642,Washington
20469,38.92,-76.99,190.0509259547476,Washington
20470,38.9,-77.03999999999999,190.07112262676642,Washington
20472,38.88536819999999,-77.0187304,190.08676774107738,Washington
20500,38.8975003,-77.0364766,190.0735764211055,Washington
20502,38.897704,-77.03703879999999,190.07345657224133,Washington
20507,38.9040032,-77.04211029999999,190.06709006913647,Washington
20508,38.8976744,-77.0401649,190.0734859051702,Washington
20509,38.8521543,-77.01596359999999,2743.690681486364,Washington
20511,38.9799999,-77.05,189.99030496484286,Washington
20521,38.8939883,-77.0473614,190.07719358901875,Washington
20522,38.8944254,-77.04803609999999,190.07675838976,Washington
20523,38.89446520000001,-77.04767629999999,190.07670200250652,Washington
20524,38.9043264,-77.04311109999999,190.0667671498496,Washington
20525,38.92,-76.99,190.0509259547476,Washington
20526,38.9040418,-77.04450539999999,190.06702488949998,Washington
20527,38.9003884,-77.0277275,190.070743734498,Washington
20528,38.9391643,-77.08306759999999,333.1244072724978,Washington
20529,38.8981892,-77.0147939,242.84036594065793,Washington
20531,38.92,-76.99,190.0509259547476,Washington
20533,38.901771,-77.033058,190.06917589301727,Washington
20534,38.8945748,-77.01263449999999,190.07665687070653,Washington
20536,38.901126,-77.023229,190.0699799876961,Washington
20537,53.550862,10.048934,1799.9822116022092,Washington
20538,38.9013041,-77.0168577,190.06980585975504,Washington
20539,53.52671059999999,10.0437551,3684.7332640860177,Washington
20541,38.8875607,-77.00581989999999,190.08368162942517,Washington
20543,38.890822,-77.00426610000001,190.08029938868677,Washington
20544,38.8967865,-77.0041311,190.07436673740747,Washington
20546,38.8829487,-77.0156037,190.0883584483753,Washington
20547,38.8856705,-77.01767319999999,190.0856125575102,Washington
20548,38.89920559999999,-77.0174033,190.07206230143547,Washington
20549,38.897745,-77.0044461,190.0733987173534,Washington
20554,38.88344439999999,-77.0285597,190.0877838995839,Washington
20555,38.92,-76.99,190.0509259547476,Washington
20557,38.8864135,-77.00539090000001,190.08483164213757,Washington
20559,38.8863314,-77.0039512,190.0849482431445,Washington
20570,38.9033369,-77.0314611,190.06776109938892,Washington
20571,38.9010197,-77.0342275,190.0703325794886,Washington
20572,38.9029399,-77.0307864,190.0681458120639,Washington
20573,38.9004175,-77.00946259999999,190.07072086459303,Washington
20575,38.8991558,-77.0380148,190.07197501286106,Washington
20576,38.8983691,-77.0302237,190.07276933544108,Washington
20577,38.8993804,-77.03035899999999,190.07171294676297,Washington
20578,38.9,-77.03999999999999,190.07112262676642,Washington
20579,38.89485,-77.01996299999999,190.0763224291855,Washington
20580,38.892769,-77.02154209999999,190.0785007405569,Washington
20581,38.9047428,-77.04592219999999,190.06630740486622,Washington
20585,38.8857002,-77.0264904,190.08504248109813,Washington
20586,38.92,-76.99,190.0509259547476,Washington
20590,38.87588849999999,-77.0028263,190.09547598167327,Washington
20593,38.8568976,-77.0024664,545.5458338573925,Washington
20594,38.8868959,-77.0232065,190.08436629964956,Washington
20597,38.8869894,-77.02154209999999,190.0842956828737,Washington
20599,38.8860971,-77.0159462,190.08515918206754,Washington
56901,38.9,-77.03999999999999,190.07112262676642,Washington
56902,38.895094,-77.03655719999999,190.07607607726945,Washington
56904,38.8950956,-77.0365593,190.07607446140514,Washington
56908,25.5731212,43.8243187,3427.9550220450324,Washington
56915,38.92,-76.99,190.0509259547476,Washington
56920,48.0649002,-2.8520829,10547.68485922877,Washington
56933,38.86,-76.99,190.1115003821876,Washington
56944,38.86,-76.99,190.1115003821876,Washington
56945,38.89509230000001,-77.03655499999999,190.0760777925412,Washington
56950,38.8954105,-77.0366573,190.07575652564503,Washington
56965,38.8953947,-77.03666609999999,190.07577247858018,Washington
56967,49.84537630000001,16.2797299,3393.4410288329846,Washington
56972,38.86,-76.99,190.1115003821876,Washington
56998,18.947161,-98.7439867,1294.3271025457148,Washington
56999,38.8953912,-77.03665649999999,190.0757760117759,Washington
02120,42.33191670000001,-71.09880249999999,2929.8183452617527,Boston
02121,42.3065441,-71.08246129999999,1629.1802715904284,Boston
02122,42.29671460000001,-71.0527482,2401.5981146433182,Boston
02124,42.2826027,-71.067605,3440.3339140196144,Boston
02125,42.3157363,-71.0527482,2557.0041470277406,Boston
02126,42.2771417,-71.0913748,2409.0535053861436,Boston
02127,42.3364553,-71.0349193,2762.133368603841,Boston
02128,42.3695431,-71.0200613,4309.661528654057,Boston
02129,42.37954089999999,-71.0646337,2099.9783405116004,Boston
02210,42.3517272,-71.0408624,4697.665352362945,Boston
02215,42.3476181,-71.1002881,2060.893210514438,Boston
02467,42.3178198,-71.1626756,3553.4789607897173,Boston
02119,42.32182359999999,-71.08840359999999,3488.5801984894824,Boston
02118,42.3377967,-71.0705763,1698.1893773961767,Boston
02111,42.3514653,-71.0601767,650.9552836219754,Boston
02110,42.3613114,-71.0482911,7991.872013256068,Boston
02113,42.3654231,-71.05497679999999,533.3950295521498,Boston
02115,42.339904,-71.0898892,1913.8342243154177,Boston
02114,42.3652917,-71.0646337,1277.231501810466,Boston
02116,42.353068,-71.0765188,2836.7319782622194,Boston
02199,42.3464868,-71.0832041,4920.862889165673,Boston
02134,42.3593008,-71.1270268,2089.5036463419037,Boston
02136,42.2527785,-71.1299976,3745.39272496545,Boston
02135,42.3463503,-71.1626756,2397.4379477623906,Boston
02133,42.3584525,-71.06370509999999,186.5085873235933,Boston
02132,42.2797554,-71.1626756,3532.4669718656746,Boston
02131,42.2832142,-71.1270268,2768.1194146796697,Boston
02130,42.3097365,-71.1151431,3055.207354353928,Boston
02203,42.3604802,-71.0590624,267.78947382561097,Boston
02205,42.3503234,-71.0550434,476.90834720482536,Boston
02163,42.3663518,-71.11959949999999,501.1222490591014,Boston
02108,42.3548561,-71.0661193,971.418528611292,Boston
02109,42.36606159999999,-71.0482911,5046.840181032905,Boston
02112,42.36,-71.06,186.50706661145662,Boston
02117,42.3479888,-71.0732165,186.5196573385718,Boston
02123,42.3504957,-71.1092343,186.51702959341816,Boston
02137,42.24767,-71.1285334,186.62476389980932,Boston
02196,42.36,-71.06,186.50706661145662,Boston
02201,42.358158,-71.0585053,186.50892419266822,Boston
02206,42.36,-71.06,186.50706661145662,Boston
02211,42.36,-71.06,186.50706661145662,Boston
02212,42.36,-71.06,186.50706661145662,Boston
02217,42.35077,-71.0701784,186.51674206730314,Boston
02222,42.3637194,-71.0625781,186.50316748315316,Boston
02241,42.36,-71.06,186.50706661145662,Boston
02283,42.35,-71.06,186.51754919372908,Boston
02284,42.35,-71.06,186.51754919372908,Boston
02293,42.36,-71.06,186.50706661145662,Boston
02297,42.36,-71.06,186.50706661145662,Boston
02298,42.34,-71.05,186.52803084700352,Boston
85009,33.4438042,-112.1310986,5423.9360771390775,Phoenix
85003,33.4495511,-112.0789355,3386.211546723747,Phoenix
85006,33.46360120000001,-112.0535987,2544.288188600447,Phoenix
85007,33.4462721,-112.0893682,4066.9854327936314,Phoenix
85004,33.4528292,-112.0685027,3336.5416419464523,Phoenix
85083,33.7372461,-112.1549442,6237.0643164382955,Phoenix
85086,33.8395368,-112.1191757,13927.135210669852,Phoenix
85087,33.9244074,-112.1191757,14793.744604879894,Phoenix
85085,33.76353539999999,-112.0714835,9936.275984280017,Phoenix
85331,33.8752397,-111.9284017,19542.86069438279,Phoenix
85033,33.4943072,-112.2026347,3533.1098529697165,Phoenix
85306,33.6222797,-112.1728283,3202.0078217771115,Glendale
85308,33.664516,-112.2026347,6149.470398004534,Glendale
85020,33.5636878,-112.0595603,4766.491786134003,Phoenix
85021,33.563442,-112.0893682,3822.3832440318383,Phoenix
85022,33.6275483,-112.0595603,4374.398267727063,Phoenix
85023,33.6272938,-112.0893682,3351.267451748629,Phoenix
85024,33.6893937,-112.0416754,5752.63974022994,Phoenix
85026,33.4484456,-111.9738607,524.0599489333247,Phoenix
85027,33.6782379,-112.1012912,9592.289018220778,Phoenix
85028,33.5725815,-112.0118669,4362.633406158922,Phoenix
85029,33.5973469,-112.1072528,4619.426395045067,Phoenix
85353,33.4169563,-112.274168,7828.556105381288,Phoenix
85019,33.5087094,-112.1400408,3326.775913918467,Phoenix
85018,33.4962205,-111.9641728,5501.630780092177,Phoenix
85013,33.5080943,-112.0863874,3387.624494590018,Phoenix
85012,33.5114334,-112.0685027,3383.377990602076,Phoenix
85015,33.5079722,-112.1012912,3471.0899050359944,Phoenix
85014,33.5083316,-112.0565795,3451.821591524953,Phoenix
85016,33.5106684,-112.029752,4595.093589454494,Phoenix
85254,33.6071829,-111.9403254,5109.820949786605,Scottsdale
85008,33.4660406,-112.0118669,4778.163637739439,Phoenix
85044,33.3211123,-111.9880199,4694.675705947977,Phoenix
85045,33.3031753,-112.1132142,4443.2065210743085,Phoenix
85042,33.3762931,-112.0357137,9543.129461911112,Phoenix
85043,33.4304026,-112.2026347,6124.901802996112,Phoenix
85040,33.4040693,-112.029752,5153.953692571879,Phoenix
85041,33.3885174,-112.1132142,6143.174906248213,Phoenix
85048,33.2909097,-112.0357137,23250.984425618764,Phoenix
85037,33.4895398,-112.256285,5130.554051807908,Phoenix
85035,33.4688044,-112.1966734,4153.861778234806,Phoenix
85034,33.4382789,-112.0178286,5497.894592865006,Phoenix
85032,33.6364503,-112.0118669,4499.650408653891,Phoenix
85031,33.4968132,-112.1609056,2801.463330702653,Phoenix
85017,33.514162,-112.1251372,11821.569171212583,Phoenix
85304,33.5903698,-112.1728283,2910.352395140605,Glendale
85307,33.5421376,-112.3158945,5191.3535381039,Glendale
85266,33.7605763,-111.9164779,6711.744879381989,Scottsdale
85310,33.6947443,-112.1549442,4848.384588234268,Glendale
85054,33.6923299,-111.9403254,6202.695284160036,Phoenix
85051,33.5651587,-112.1370601,4788.575665750551,Phoenix
85050,33.6629442,-112.0182329,9719.738880329587,Phoenix
85053,33.6289952,-112.1370601,3270.5519103721495,Phoenix
85001,33.4499672,-112.0702225,195.35465432821826,Phoenix
85002,33.45,-112.07,195.35462400552,Phoenix
85005,33.4476587,-112.1345677,195.35678851542116,Phoenix
85010,33.4658131,-112.0244867,195.34000233035852,Phoenix
85011,33.5055309,-112.0643983,195.30325705510413,Phoenix
85030,33.45,-112.08,195.35462400476388,Phoenix
